customer_id,invoice_id,product_name,category,quantity,unit_price,total_amount,transaction_date,country,city
CUST0577,INV789573,Bedding,Home & Kitchen,4,39085.36,156341.44,2025-12-15 22:46:42,India,Delhi
CUST0318,INV510334,Book,Books & Media,3,17472.24,52416.72,2025-11-06 22:46:42,India,Surat
CUST0519,INV874305,Pressure Cooker,Home & Kitchen,4,36296.11,145184.44,2025-11-25 22:46:42,India,Mumbai
CUST0176,INV256296,Refrigerator,Electronics,2,4138.17,8276.34,2025-05-06 22:46:42,India,Mumbai
CUST0200,INV241619,T-Shirt,Fashion,5,1843.39,9216.95,2025-08-21 22:46:42,India,Bangalore
CUST0335,INV699109,Tea,Groceries,5,33504.77,167523.84999999998,2025-10-23 22:46:42,India,Bangalore
CUST0158,INV293984,Mixer Grinder,Home & Kitchen,4,9599.16,38396.64,2026-01-12 22:46:42,India,Kolkata
CUST0444,INV218468,Mixer Grinder,Home & Kitchen,2,7528.88,15057.76,2025-08-15 22:46:42,India,Ahmedabad
CUST0229,INV478611,Refrigerator,Electronics,3,47656.15,142968.45,2025-08-06 22:46:42,India,Pune
CUST0022,INV905878,Jewelry,Fashion,2,14157.5,28315.0,2026-02-11 22:46:42,India,Bangalore
CUST0333,INV272339,Gaming Console,Books & Media,5,1825.74,9128.7,2026-04-03 22:46:42,India,Mumbai
CUST0269,INV732649,Headphones,Books & Media,2,35387.33,70774.66,2025-08-07 22:46:42,India,Hyderabad
CUST0497,INV974981,Headphones,Electronics,4,9449.58,37798.32,2025-08-03 22:46:42,India,Surat
CUST0254,INV833382,Smartphone,Electronics,5,7375.2,36876.0,2026-02-28 22:46:42,India,Pune
CUST0409,INV192483,Tea,Groceries,2,18982.71,37965.42,2026-02-08 22:46:42,India,Mumbai
CUST0152,INV907815,Kurti,Fashion,5,14886.27,74431.35,2025-07-08 22:46:42,India,Mumbai
CUST0404,INV757186,Jeans,Fashion,1,13756.18,13756.18,2026-03-08 22:46:42,India,Delhi
CUST0331,INV806441,Watch,Fashion,2,32495.75,64991.5,2025-08-24 22:46:42,India,Mumbai
CUST0072,INV963524,Bedding,Home & Kitchen,2,1524.6,3049.2,2025-11-03 22:46:42,India,Jaipur
CUST0238,INV560982,Tea,Groceries,2,44318.2,88636.4,2026-04-08 22:46:42,India,Hyderabad
CUST0073,INV860298,T-Shirt,Fashion,1,1445.17,1445.17,2025-10-02 22:46:42,India,Jaipur
CUST0107,INV436789,Coffee,Groceries,1,49819.6,49819.6,2025-04-19 22:46:42,India,Mumbai
CUST0427,INV107702,Oil,Groceries,1,23798.05,23798.05,2025-11-20 22:46:42,India,Pune
CUST0088,INV404311,DVD,Books & Media,2,23972.51,47945.02,2025-05-06 22:46:42,India,Pune
CUST0403,INV781373,Tea,Groceries,3,49580.47,148741.41,2025-10-18 22:46:42,India,Hyderabad
CUST0283,INV510157,Gaming Console,Books & Media,1,25282.04,25282.04,2025-07-01 22:46:42,India,Hyderabad
CUST0004,INV455271,Tea,Groceries,3,5226.97,15680.91,2025-11-30 22:46:42,India,Chennai
CUST0575,INV225274,Gaming Console,Books & Media,5,6863.04,34315.2,2025-09-07 22:46:42,India,Pune
CUST0297,INV271101,Sugar,Groceries,3,949.53,2848.59,2025-11-14 22:46:42,India,Kolkata
CUST0405,INV395096,Gaming Console,Books & Media,4,31431.64,125726.56,2025-05-31 22:46:42,India,Hyderabad
CUST0515,INV109026,Rice,Groceries,3,44341.16,133023.48,2025-09-10 22:46:42,India,Delhi
CUST0287,INV651182,DVD,Books & Media,3,25119.91,75359.73,2025-10-05 22:46:42,India,Pune
CUST0358,INV967658,Tea,Groceries,4,27586.86,110347.44,2025-06-06 22:46:42,India,Delhi
CUST0599,INV445530,Jeans,Fashion,4,3263.81,13055.24,2025-10-02 22:46:42,India,Ahmedabad
CUST0116,INV835142,Decor,Home & Kitchen,4,14073.71,56294.84,2026-04-06 22:46:42,India,Surat
CUST0493,INV521077,Utensils,Home & Kitchen,2,45777.16,91554.32,2025-07-09 22:46:42,India,Delhi
CUST0357,INV440354,Pressure Cooker,Home & Kitchen,2,48531.91,97063.82,2025-08-14 22:46:42,India,Kolkata
CUST0042,INV624141,T-Shirt,Fashion,5,17701.51,88507.54999999999,2026-03-19 22:46:42,India,Mumbai
CUST0345,INV895378,Gaming Console,Books & Media,2,7821.11,15642.22,2026-01-30 22:46:42,India,Ahmedabad
CUST0405,INV761215,Milk Powder,Groceries,3,7401.96,22205.88,2026-03-20 22:46:42,India,Pune
CUST0236,INV315216,Rice,Groceries,2,30727.35,61454.7,2025-06-13 22:46:42,India,Ahmedabad
CUST0467,INV837653,Shoes,Fashion,5,31098.7,155493.5,2025-07-29 22:46:42,India,Jaipur
CUST0033,INV365309,Utensils,Home & Kitchen,3,529.92,1589.7599999999998,2025-06-23 22:46:42,India,Surat
CUST0473,INV441377,Mixer Grinder,Home & Kitchen,4,31692.13,126768.52,2026-04-06 22:46:42,India,Hyderabad
CUST0119,INV252581,Milk Powder,Groceries,4,2811.59,11246.36,2025-08-02 22:46:42,India,Mumbai
CUST0542,INV438425,Laptop,Electronics,3,35200.58,105601.74,2025-06-30 22:46:42,India,Surat
CUST0511,INV765988,Headphones,Electronics,5,45109.63,225548.15,2026-03-24 22:46:42,India,Jaipur
CUST0273,INV791318,Coffee,Groceries,3,27333.13,81999.39,2025-08-18 22:46:42,India,Jaipur
CUST0022,INV307692,Smartwatch,Electronics,1,48957.03,48957.03,2026-02-04 22:46:42,India,Surat
CUST0382,INV581164,Milk Powder,Groceries,1,33815.44,33815.44,2025-09-10 22:46:42,India,Hyderabad
CUST0084,INV606670,Headphones,Electronics,4,22470.42,89881.68,2025-10-21 22:46:42,India,Chennai
CUST0311,INV666629,Jewelry,Fashion,4,28814.78,115259.12,2026-01-31 22:46:42,India,Delhi
CUST0321,INV180373,Bedding,Home & Kitchen,1,28035.01,28035.01,2025-07-25 22:46:42,India,Bangalore
CUST0002,INV676824,Tea,Groceries,1,38191.67,38191.67,2025-05-24 22:46:42,India,Delhi
CUST0358,INV665745,Smartwatch,Electronics,4,23238.86,92955.44,2026-01-24 22:46:42,India,Ahmedabad
CUST0345,INV395442,Tablet,Electronics,1,16675.77,16675.77,2026-02-08 22:46:42,India,Delhi
CUST0236,INV913748,Saree,Fashion,2,48582.54,97165.08,2025-11-03 22:46:42,India,Chennai
CUST0274,INV148900,Coffee,Groceries,4,22480.84,89923.36,2026-02-01 22:46:42,India,Pune
CUST0024,INV119059,Tea,Groceries,5,15095.48,75477.4,2026-01-17 22:46:42,India,Chennai
CUST0370,INV475760,Utensils,Home & Kitchen,3,16465.12,49395.36,2025-11-11 22:46:42,India,Delhi
CUST0482,INV839063,Coffee,Groceries,4,29176.97,116707.88,2025-09-14 22:46:42,India,Chennai
CUST0287,INV433240,Oil,Groceries,3,31709.69,95129.06999999999,2026-01-27 22:46:42,India,Jaipur
CUST0569,INV362767,Magazine,Books & Media,2,5283.03,10566.06,2025-05-10 22:46:42,India,Kolkata
CUST0343,INV624429,T-Shirt,Fashion,4,5547.98,22191.92,2026-01-24 22:46:42,India,Hyderabad
CUST0490,INV530932,TV,Electronics,3,32602.44,97807.31999999999,2025-09-03 22:46:42,India,Mumbai
CUST0268,INV838956,DVD,Books & Media,4,4636.81,18547.24,2026-04-05 22:46:42,India,Delhi
CUST0377,INV949648,Oil,Groceries,4,31121.19,124484.76,2025-05-01 22:46:42,India,Kolkata
CUST0175,INV703885,Washing Machine,Electronics,5,13151.07,65755.35,2025-12-22 22:46:42,India,Mumbai
CUST0543,INV915468,Handbag,Fashion,3,33436.36,100309.08,2026-04-07 22:46:42,India,Ahmedabad
CUST0567,INV154571,Kurti,Fashion,1,8781.15,8781.15,2025-04-28 22:46:42,India,Pune
CUST0200,INV992174,Pressure Cooker,Home & Kitchen,3,18460.86,55382.58,2025-09-25 22:46:42,India,Kolkata
CUST0549,INV247201,Book,Books & Media,4,27178.86,108715.44,2025-12-21 22:46:42,India,Ahmedabad
CUST0517,INV376667,Headphones,Electronics,5,39986.73,199933.65000000002,2025-08-24 22:46:42,India,Mumbai
CUST0365,INV848450,Laptop,Electronics,3,3809.42,11428.26,2025-08-12 22:46:42,India,Delhi
CUST0581,INV709999,Jeans,Fashion,2,5485.76,10971.52,2025-11-28 22:46:42,India,Bangalore
CUST0299,INV550418,TV,Electronics,3,27425.9,82277.70000000001,2026-03-19 22:46:42,India,Jaipur
CUST0005,INV348735,Saree,Fashion,1,48398.53,48398.53,2025-08-09 22:46:42,India,Kolkata
CUST0074,INV977910,Magazine,Books & Media,1,17032.92,17032.92,2025-05-13 22:46:42,India,Mumbai
CUST0323,INV455476,Jeans,Fashion,5,7084.72,35423.6,2026-02-16 22:46:42,India,Kolkata
CUST0072,INV807379,Washing Machine,Electronics,2,25386.48,50772.96,2025-09-28 22:46:42,India,Chennai
CUST0048,INV595996,Kurti,Fashion,2,42761.78,85523.56,2025-11-25 22:46:42,India,Pune
CUST0491,INV809930,Tablet,Electronics,2,44027.99,88055.98,2025-08-23 22:46:42,India,Bangalore
CUST0318,INV150969,Laptop,Electronics,5,9987.7,49938.5,2026-03-25 22:46:42,India,Ahmedabad
CUST0455,INV188042,Smartwatch,Electronics,2,48934.47,97868.94,2026-02-03 22:46:42,India,Delhi
CUST0166,INV664329,Mixer Grinder,Home & Kitchen,4,2248.83,8995.32,2025-06-29 22:46:42,India,Pune
CUST0293,INV605303,Bedding,Home & Kitchen,3,45558.11,136674.33000000002,2025-10-10 22:46:42,India,Hyderabad
CUST0044,INV552400,Kurti,Fashion,2,9508.02,19016.04,2026-02-08 22:46:42,India,Surat
CUST0216,INV313346,Book,Books & Media,2,28547.59,57095.18,2025-04-10 22:46:42,India,Surat
CUST0388,INV799019,Jeans,Fashion,1,42235.01,42235.01,2025-06-16 22:46:42,India,Chennai
CUST0165,INV225070,Decor,Home & Kitchen,4,33446.98,133787.92,2026-02-08 22:46:42,India,Mumbai
CUST0105,INV308366,Bedding,Home & Kitchen,3,6234.98,18704.94,2025-05-17 22:46:42,India,Mumbai
CUST0473,INV151305,Gaming Console,Books & Media,5,27098.68,135493.4,2025-08-30 22:46:42,India,Pune
CUST0208,INV770169,Decor,Home & Kitchen,4,24925.85,99703.4,2026-03-07 22:46:42,India,Surat
CUST0115,INV565232,Tablet,Electronics,2,46482.63,92965.26,2026-03-24 22:46:42,India,Jaipur
CUST0320,INV920852,Utensils,Home & Kitchen,1,8473.76,8473.76,2025-12-22 22:46:42,India,Delhi
CUST0125,INV239921,Magazine,Books & Media,1,34947.39,34947.39,2025-08-22 22:46:42,India,Surat
CUST0530,INV121821,Tea,Groceries,2,13223.37,26446.74,2025-10-16 22:46:42,India,Chennai
CUST0419,INV549334,Book,Books & Media,4,25035.98,100143.92,2025-05-01 22:46:42,India,Ahmedabad
CUST0345,INV956676,Headphones,Books & Media,4,20210.31,80841.24,2025-06-03 22:46:42,India,Ahmedabad
CUST0137,INV383500,Mixer Grinder,Home & Kitchen,4,22085.82,88343.28,2025-04-10 22:46:42,India,Kolkata
CUST0392,INV513205,Furniture,Home & Kitchen,5,20575.95,102879.75,2025-07-04 22:46:42,India,Pune
CUST0065,INV784530,Headphones,Electronics,5,17017.34,85086.7,2025-07-05 22:46:42,India,Ahmedabad
CUST0144,INV431132,Handbag,Fashion,4,27729.15,110916.6,2025-11-04 22:46:42,India,Kolkata
CUST0014,INV879247,TV,Electronics,1,9190.04,9190.04,2025-07-16 22:46:42,India,Mumbai
CUST0172,INV215603,Tea,Groceries,5,5104.0,25520.0,2025-06-13 22:46:42,India,Jaipur
CUST0253,INV178078,DVD,Books & Media,2,31714.61,63429.22,2025-11-18 22:46:42,India,Chennai
CUST0536,INV684533,Pressure Cooker,Home & Kitchen,1,16951.01,16951.01,2025-10-03 22:46:42,India,Surat
CUST0457,INV257849,Magazine,Books & Media,5,6557.79,32788.95,2026-03-19 22:46:42,India,Jaipur
CUST0089,INV100234,Washing Machine,Electronics,2,31627.12,63254.24,2025-12-06 22:46:42,India,Ahmedabad
CUST0219,INV130327,Pressure Cooker,Home & Kitchen,3,41363.81,124091.43,2025-07-21 22:46:42,India,Bangalore
CUST0421,INV493850,Smartwatch,Electronics,3,23479.54,70438.62,2025-12-16 22:46:42,India,Delhi
CUST0049,INV245933,Spices,Groceries,1,40070.54,40070.54,2025-06-20 22:46:42,India,Pune
CUST0181,INV157387,Kurti,Fashion,2,10614.76,21229.52,2025-05-25 22:46:42,India,Mumbai
CUST0433,INV610584,Watch,Fashion,3,7482.01,22446.03,2026-03-26 22:46:42,India,Kolkata
CUST0584,INV185287,Laptop,Electronics,1,6338.46,6338.46,2025-11-09 22:46:42,India,Kolkata
CUST0198,INV920200,Wheat Flour,Groceries,1,35988.67,35988.67,2025-04-16 22:46:42,India,Ahmedabad
CUST0222,INV581641,Book,Books & Media,3,48556.17,145668.51,2025-07-15 22:46:42,India,Bangalore
CUST0160,INV968335,Spices,Groceries,5,35102.09,175510.44999999998,2026-01-06 22:46:42,India,Hyderabad
CUST0371,INV694026,Wheat Flour,Groceries,4,33734.86,134939.44,2026-02-05 22:46:42,India,Mumbai
CUST0097,INV340712,Smartwatch,Electronics,4,3289.98,13159.92,2026-03-06 22:46:42,India,Mumbai
CUST0130,INV484149,Laptop,Electronics,5,21353.68,106768.4,2025-12-24 22:46:42,India,Surat
CUST0290,INV807655,Bedding,Home & Kitchen,2,48647.73,97295.46,2026-01-27 22:46:42,India,Hyderabad
CUST0394,INV132152,Book,Books & Media,5,39279.84,196399.19999999998,2025-05-02 22:46:42,India,Hyderabad
CUST0257,INV778009,Washing Machine,Electronics,4,47740.31,190961.24,2025-07-09 22:46:42,India,Mumbai
CUST0412,INV891339,Decor,Home & Kitchen,3,16834.7,50504.100000000006,2025-06-23 22:46:42,India,Bangalore
CUST0368,INV148838,Laptop,Electronics,1,19649.14,19649.14,2025-09-12 22:46:42,India,Pune
CUST0464,INV772034,Refrigerator,Electronics,2,6319.55,12639.1,2025-05-12 22:46:42,India,Surat
CUST0512,INV934521,Mixer Grinder,Home & Kitchen,1,27424.89,27424.89,2026-02-02 22:46:42,India,Mumbai
CUST0302,INV693751,TV,Electronics,5,2795.25,13976.25,2025-08-13 22:46:42,India,Bangalore
CUST0251,INV441773,Headphones,Books & Media,1,30861.82,30861.82,2025-05-28 22:46:42,India,Pune
CUST0253,INV785298,Oil,Groceries,3,7058.69,21176.07,2025-05-07 22:46:42,India,Jaipur
CUST0290,INV346465,Laptop,Electronics,1,18823.22,18823.22,2025-05-02 22:46:42,India,Kolkata
CUST0302,INV186843,Mixer Grinder,Home & Kitchen,2,36159.22,72318.44,2025-04-24 22:46:42,India,Chennai
CUST0107,INV457445,Watch,Fashion,5,19748.93,98744.65,2025-09-15 22:46:42,India,Surat
CUST0412,INV682655,Jeans,Fashion,2,1530.66,3061.32,2025-04-11 22:46:42,India,Kolkata
CUST0179,INV947163,Wheat Flour,Groceries,3,42675.12,128025.36000000002,2026-03-16 22:46:42,India,Ahmedabad
CUST0273,INV179234,Book,Books & Media,3,14752.45,44257.350000000006,2025-11-18 22:46:42,India,Chennai
CUST0559,INV799136,Headphones,Electronics,2,39905.49,79810.98,2025-07-10 22:46:42,India,Chennai
CUST0600,INV352677,Headphones,Books & Media,2,31808.52,63617.04,2026-02-28 22:46:42,India,Mumbai
CUST0084,INV993600,Washing Machine,Electronics,1,34511.96,34511.96,2025-11-12 22:46:42,India,Ahmedabad
CUST0445,INV517727,Headphones,Books & Media,2,39357.5,78715.0,2025-11-19 22:46:42,India,Kolkata
CUST0321,INV817211,Headphones,Electronics,3,16317.22,48951.659999999996,2025-08-10 22:46:42,India,Pune
CUST0211,INV216241,Gaming Console,Books & Media,3,43655.93,130967.79000000001,2025-09-05 22:46:42,India,Chennai
CUST0299,INV683984,Handbag,Fashion,4,35859.03,143436.12,2025-08-01 22:46:42,India,Mumbai
CUST0460,INV295884,Magazine,Books & Media,5,46668.2,233341.0,2026-01-11 22:46:42,India,Pune
CUST0116,INV965934,Laptop,Electronics,1,42523.93,42523.93,2025-12-11 22:46:42,India,Mumbai
CUST0286,INV552147,Wheat Flour,Groceries,5,38899.15,194495.75,2025-04-20 22:46:42,India,Pune
CUST0106,INV157654,TV,Electronics,4,29846.77,119387.08,2025-09-17 22:46:42,India,Chennai
CUST0256,INV634491,Mixer Grinder,Home & Kitchen,2,35420.87,70841.74,2025-11-24 22:46:42,India,Delhi
CUST0331,INV569473,Laptop,Electronics,5,45827.68,229138.4,2025-11-02 22:46:42,India,Mumbai
CUST0492,INV347058,T-Shirt,Fashion,2,18677.43,37354.86,2025-08-02 22:46:42,India,Ahmedabad
CUST0504,INV923516,Gaming Console,Books & Media,3,36075.61,108226.83,2025-07-08 22:46:42,India,Chennai
CUST0191,INV753796,Headphones,Books & Media,4,223.2,892.8,2025-07-29 22:46:42,India,Jaipur
CUST0262,INV472773,Washing Machine,Electronics,2,11171.87,22343.74,2025-12-24 22:46:42,India,Delhi
CUST0440,INV209621,Jeans,Fashion,5,33697.24,168486.19999999998,2026-01-19 22:46:42,India,Chennai
CUST0580,INV516188,Decor,Home & Kitchen,2,28841.01,57682.02,2025-07-20 22:46:42,India,Kolkata
CUST0014,INV512570,Shoes,Fashion,5,14214.47,71072.34999999999,2025-06-15 22:46:42,India,Hyderabad
CUST0338,INV379450,Shoes,Fashion,1,11282.19,11282.19,2025-08-30 22:46:42,India,Kolkata
CUST0395,INV206917,Tea,Groceries,4,7971.92,31887.68,2025-10-04 22:46:42,India,Pune
CUST0261,INV545583,Utensils,Home & Kitchen,5,37710.74,188553.69999999998,2025-09-03 22:46:42,India,Surat
CUST0478,INV202061,Shoes,Fashion,4,17470.16,69880.64,2025-09-03 22:46:42,India,Delhi
CUST0227,INV519463,Gaming Console,Books & Media,2,41906.28,83812.56,2025-06-16 22:46:42,India,Bangalore
CUST0295,INV225932,Laptop,Electronics,5,6192.56,30962.800000000003,2025-09-10 22:46:42,India,Jaipur
CUST0580,INV629482,Magazine,Books & Media,1,36888.79,36888.79,2025-11-19 22:46:42,India,Chennai
CUST0499,INV513862,Handbag,Fashion,5,30319.7,151598.5,2025-08-03 22:46:42,India,Jaipur
CUST0026,INV300992,Headphones,Books & Media,1,21086.36,21086.36,2025-10-30 22:46:42,India,Hyderabad
CUST0415,INV625695,Handbag,Fashion,2,44423.79,88847.58,2025-11-27 22:46:42,India,Bangalore
CUST0398,INV424007,Headphones,Electronics,3,20710.81,62132.43000000001,2025-10-20 22:46:42,India,Chennai
CUST0079,INV840088,Washing Machine,Electronics,3,18363.93,55091.79,2025-12-13 22:46:42,India,Chennai
CUST0212,INV109022,Magazine,Books & Media,2,35204.82,70409.64,2025-10-03 22:46:42,India,Mumbai
CUST0516,INV955906,Rice,Groceries,1,14715.3,14715.3,2026-01-06 22:46:42,India,Jaipur
CUST0443,INV573329,Jewelry,Fashion,4,49313.88,197255.52,2025-09-15 22:46:42,India,Hyderabad
CUST0165,INV795785,Mixer Grinder,Home & Kitchen,3,7320.11,21960.329999999998,2025-08-12 22:46:42,India,Hyderabad
CUST0325,INV673592,Jeans,Fashion,5,27073.03,135365.15,2026-03-04 22:46:42,India,Hyderabad
CUST0467,INV566274,Shoes,Fashion,4,44286.47,177145.88,2025-12-22 22:46:42,India,Mumbai
CUST0344,INV625850,Decor,Home & Kitchen,2,12602.68,25205.36,2026-02-15 22:46:42,India,Surat
CUST0145,INV173103,Refrigerator,Electronics,3,25800.28,77400.84,2025-05-24 22:46:42,India,Kolkata
CUST0581,INV343445,TV,Electronics,5,30244.43,151222.15,2025-11-29 22:46:42,India,Mumbai
CUST0598,INV486430,Headphones,Books & Media,2,41139.98,82279.96,2025-08-27 22:46:42,India,Delhi
CUST0016,INV581240,Decor,Home & Kitchen,2,7794.62,15589.24,2026-01-13 22:46:42,India,Kolkata
CUST0231,INV647260,Bedding,Home & Kitchen,3,29333.64,88000.92,2025-11-22 22:46:42,India,Delhi
CUST0211,INV593037,Refrigerator,Electronics,2,37552.76,75105.52,2025-08-11 22:46:42,India,Bangalore
CUST0077,INV515511,Sugar,Groceries,5,19837.85,99189.25,2026-02-15 22:46:42,India,Surat
CUST0435,INV831785,Washing Machine,Electronics,1,16949.63,16949.63,2025-11-20 22:46:42,India,Chennai
CUST0012,INV358187,Refrigerator,Electronics,4,44031.28,176125.12,2026-03-11 22:46:42,India,Chennai
CUST0583,INV328172,Spices,Groceries,4,17131.46,68525.84,2025-06-11 22:46:42,India,Bangalore
CUST0354,INV976633,Handbag,Fashion,2,10584.7,21169.4,2025-06-02 22:46:42,India,Delhi
CUST0529,INV745787,T-Shirt,Fashion,4,7222.79,28891.16,2025-09-19 22:46:42,India,Mumbai
CUST0389,INV574361,Washing Machine,Electronics,1,33386.73,33386.73,2025-05-15 22:46:42,India,Chennai
CUST0498,INV356838,Kurti,Fashion,3,17444.54,52333.62,2025-08-06 22:46:42,India,Jaipur
CUST0227,INV938995,Gaming Console,Books & Media,1,8572.21,8572.21,2025-08-08 22:46:42,India,Surat
CUST0041,INV748388,Pressure Cooker,Home & Kitchen,3,48574.87,145724.61000000002,2025-11-22 22:46:42,India,Ahmedabad
CUST0481,INV532222,Coffee,Groceries,4,11811.81,47247.24,2025-08-11 22:46:42,India,Kolkata
CUST0384,INV212890,Gaming Console,Books & Media,3,46997.37,140992.11000000002,2026-03-20 22:46:42,India,Ahmedabad
CUST0278,INV915395,Rice,Groceries,3,32635.03,97905.09,2025-06-14 22:46:42,India,Pune
CUST0524,INV125303,Rice,Groceries,1,31089.29,31089.29,2026-01-03 22:46:42,India,Bangalore
CUST0542,INV833368,Jeans,Fashion,1,6504.62,6504.62,2025-10-09 22:46:42,India,Bangalore
CUST0379,INV670179,Kurti,Fashion,3,49457.76,148373.28,2025-08-04 22:46:42,India,Chennai
CUST0253,INV646010,Tea,Groceries,5,20028.09,100140.45,2026-03-02 22:46:42,India,Bangalore
CUST0448,INV451001,Gaming Console,Books & Media,4,3578.23,14312.92,2025-09-30 22:46:42,India,Delhi
CUST0168,INV333778,Rice,Groceries,2,44452.28,88904.56,2025-08-25 22:46:42,India,Bangalore
CUST0367,INV174760,Gaming Console,Books & Media,3,19159.47,57478.41,2025-10-01 22:46:42,India,Kolkata
CUST0086,INV723390,Refrigerator,Electronics,4,35926.5,143706.0,2025-05-03 22:46:42,India,Ahmedabad
CUST0265,INV894731,DVD,Books & Media,5,1610.03,8050.15,2026-04-07 22:46:42,India,Jaipur
CUST0103,INV431480,Wheat Flour,Groceries,2,19074.43,38148.86,2026-01-26 22:46:42,India,Chennai
CUST0465,INV425365,Utensils,Home & Kitchen,5,3207.51,16037.550000000001,2026-02-06 22:46:42,India,Hyderabad
CUST0545,INV216928,Headphones,Electronics,1,37639.38,37639.38,2025-09-19 22:46:42,India,Surat
CUST0444,INV530399,Headphones,Books & Media,4,8150.18,32600.72,2025-07-04 22:46:42,India,Pune
CUST0077,INV907700,Shoes,Fashion,5,2711.32,13556.6,2025-05-10 22:46:42,India,Delhi
CUST0359,INV733298,TV,Electronics,4,15645.86,62583.44,2025-06-22 22:46:42,India,Kolkata
CUST0471,INV922506,Smartwatch,Electronics,1,13192.45,13192.45,2025-06-29 22:46:42,India,Ahmedabad
CUST0292,INV603298,Watch,Fashion,4,13190.55,52762.2,2025-10-02 22:46:42,India,Bangalore
CUST0119,INV123067,Bedding,Home & Kitchen,4,9625.46,38501.84,2025-04-24 22:46:42,India,Mumbai
CUST0023,INV652750,Rice,Groceries,2,27962.27,55924.54,2025-06-28 22:46:42,India,Delhi
CUST0088,INV106551,Shoes,Fashion,2,21293.0,42586.0,2025-07-29 22:46:42,India,Kolkata
CUST0407,INV320713,Saree,Fashion,3,373.91,1121.73,2025-04-26 22:46:42,India,Pune
CUST0008,INV546061,Watch,Fashion,3,32275.55,96826.65,2025-08-12 22:46:42,India,Kolkata
CUST0313,INV786172,Laptop,Electronics,5,8675.34,43376.7,2025-11-03 22:46:42,India,Delhi
CUST0124,INV844160,TV,Electronics,5,45948.78,229743.9,2025-12-25 22:46:42,India,Pune
